CONTEXTID,CONTEXTNAME,CONTEXTPARENTCONTEXTID,PATIENTID,ENTERPRISEID,FIRSTNAME,LASTNAME,MIDDLEINITIAL,NAMESUFFIX,SEX,DOB,ADDRESS,ADDRESS2,CITY,STATE,ZIP,PATIENTEMPLOYERID,PATIENTHOMEPHONE,WORKPHONE,MOBILEPHONE,CONTACTPREFERENCE,EMAIL,DONOTCALLYN,ETHNICITY,CDCETHNICITYCODE,RACE,CDCRACECODE,LANGUAGE,ISO6392CODE,MARITALSTATUS,DECEASEDDATE,PATIENTSTATUS,HOLDSTATEMENTREASON,NEWPATIENTID,REGISTRATIONDATE,PRIMARYPROVIDERID,PREFERREDLABID,SELFPAYRESTRICTIONYN,OCCUPATION,REFERRALSOURCE,REFERRALSOURCEOTHER,GUARANTORFIRSTNAME,GUARANTORLASTNAME,GUARANTORMIDDLEINITIAL,GUARANTORNAMESUFFIX,GUARANTORDOB,GUARANTORSSN,GUARANTORRELATIONSHIP,GUARANTORADDRESS,GUARANTORADDRESS2,GUARANTORCITY,GUARANTORSTATE,GUARANTORZIP,GUARANTOREMPLOYERID,GUARDIANFIRSTNAME,GUARDIANLASTNAME,GUARDIANMIDDLEINITIAL,GUARDIANNAMESUFFIX,EMERGENCYCONTACTNAME,EMERGENCYCONTACTRELATIONSHIP,EMERGENCYCONTACTPHONE,PATIENTSSN,REGISTRATIONDEPARTMENTID,CURRENTDEPARTMENTID,PROVIDERGROUPID,UNCONFIRMEDFAMILYSIZE,UNCONFINCOMEPERPAYPERIOD,UNCONFIRMEDPAYPERIOD,UNCONFIRMEDYEARLYINCOME,UNCONFIRMEDPOVERTYLEVEL,UNCONFIRMEDFAMILYSZEDECLYN,UNCONFIRMEDINCOMEDECLINEDYN,GUARANTORPHONE,AGRICULTURALWORKER,AGRICULTURALWORKERTYPES,HOMELESSSTATUS,HOMELESSSTATUSTYPES,SCHOOLBASEDHEALTHCENTERPNT,VETERANSTATUS,TESTPATIENTYN,PRIVACYNOTICEGIVENFLAG,PRIVACYNOTICEGIVENDATE,PRIVACYNOTICEGIVENDEPTID,PRIVACYNOTICEGIVENBY,PRIVNOTICENOTGIVENREASON,PRIVNOTICENOTGIVENNOTE,PATIENTSIGONFILEFLAG,PATIENTSIGEFFECTIVEDATE,PATIENTSIGEXPIRATIONDATE,INSUREDSIGONFILEFLAG,INSUREDSIGEFFECTIVEDATE,INSUREDSIGEXPIRATIONDATE,CONSENTTOCALLFLAG,CONSENTTOCALLEFFDATE,GENDERIDENTITY,SEXUALORIENTATION,CONSENTTOTEXTYN,PUBLICHOUSING,DEFAULTPRESCRIPTIONPROVID,LASTUPDATED,FAMILYID,SMSOPTINDATE,DEFAULTIMAGINGPROVIDERID,GUARANTOREMAIL,TRANSLATEDHOMEPHONEINDEX,TRANSLATEDWORKPHONEINDEX,TRANSLATEDMOBILEPHONEINDEX,DELETEDDATETIME,DELETEDBY,RESTRICTREPORTINGYN,Record_Created_Date,Record_Updated_Date
1001,HC_INSIGHT++,2001,7704,12381,Barbara,Hood,g,PhD,F,00:00.0,42290 Daniel Center,Suite 709,North Christian,FL,77725,367334,3056925382,379.642.7046x0707,633.258.5519x13741,Phone,jperez@example.com,N,African American,AS,Other,AS,german,1,Married,,Inactive,,,12:35.0,602,105,N,Software Developer,advertisement,n,Brenda,Harrell,i,,00:00.0,,institute,6337 Carlson Court,Suite 058,,WI,,744348,,,,Jr.,,Other,459-781-4363x4614,74729203.0,2295,2323,1,6.0,,,,,,N,-8122,,right,N,Y,Y,,Y,N,,,,teacher,,,8/22/1998,3/4/2019,,,7/12/1954,N,00:00.0,,,N,,,00:00.0,,9/11/2010,,,,1.0,,,,N,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7705,12350,Donald,Chavez,Y,MD,M,00:00.0,529 Vega Street Apt. 577,Suite 254,West Craigtown,PR,37905,280254,659-507-7792,698-556-2064,001-638-571-3090x7913,Phone,chancurtis@example.org,N,Asian,Other,Caucasian,AS,English,1,Divorced,8/20/2002,Inactive,,,12:35.0,743,103,Y,Marketing Manager,advertisement,n,,Simpson,,,00:00.0,32025095.0,Friend,,,,GA,75741.0,1165450,,,h,,,mother,4724413472,,2294,2258,1,,,note,,,Y,N,+1-281-838-9257x14169,,,,,N,N,,,,145.0,,station,Race as fill theory only majority weight guy.,N,,,,,5/14/1988,,,,,,,,00:00.0,,,,angelalong@example.org,5.0,,,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7709,12499,Paul,Brown,d,MD,F,00:00.0,380 Chung Stream Suite 815,Apt. 077,Jasonport,PA,48099,458565,001-218-740-8603x057,001-342-454-7804x35727,259.281.0639x0807,Phone,cgray@example.org,Y,Caucasian,AS,Asian,Other,german,1,Single,,Inactive,,,12:35.0,418,133,N,Teacher,advertisement,n,Daniel,,N,III,00:00.0,,Friend,56814 Cardenas Islands Apt. 783,Apt. 506,,,,733298,Kimberly,Brown,,,,Other,(338)244-0393,,2513,2417,1,,,,81889.0,,Y,Y,,,manager,,,N,,Y,,00:00.0,,,general,,,,,,00:00.0,9/6/1969,N,,,,,Y,,00:00.0,,3/2/1978,,,5.0,,,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7710,12361,Shelby,Weaver,W,Jr.,M,00:00.0,1172 Guerrero Keys Suite 686,Suite 613,Vegafort,CA,87164,235867,6406222191,001-276-717-5794x3640,001-865-801-1519x6004,Phone,dguzman@example.org,N,Caucasian,HP,Asian,Other,English,1,Divorced,2/12/1980,Inactive,,,12:35.0,580,146,N,Software Developer,INTERNET,n,Christopher,Patton,I,,00:00.0,96770377.0,mother,,,Garciafurt,VT,98685.0,602064,,,,,,Friend,(312)971-6555,73071504.0,2250,2369,1,,,part,43843.0,,,,001-977-763-6568x11911,,,Y,Y,,,Y,Y,00:00.0,,,,More discuss wife call my town look.,,6/27/2018,4/4/2013,,,5/26/2009,Y,00:00.0,,,N,,,00:00.0,,4/30/2007,,,9.0,6.0,,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7713,12499,Anna,York,a,Jr.,M,00:00.0,920 Miller Neck,Suite 728,Flowersport,NJ,98054,1506512,+1-247-472-0686x8286,001-512-971-2000,+1-360-968-6513x70240,Phone,thomas54@example.com,Y,African American,CC,Asian,HP,german,1,Married,9/6/1989,Inactive,,,12:35.0,829,117,,Mechanical Engineer,hospital staff,n,Cynthia,,,,00:00.0,58702440.0,Other,6011 Price Islands,Suite 225,,,,286901,Jeremy,Taylor,,,,Friend,(652)753-5964,,2246,2323,1,,1582.0,,78509.0,,,,611.973.8641x159,,,N,Y,,N,N,,00:00.0,150.0,Michael Jones,material,,,,7/4/1997,,,3/12/2021,,00:00.0,,,N,,,00:00.0,,,,,,,10.0,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7717,12403,Brittany,Bates,D,MD,M,00:00.0,842 Brandon Street Apt. 808,Suite 793,Millerbury,OK,43264,2059484,001-488-911-1084x96471,(988)312-3073x01989,861-469-0661,Phone,nbaker@example.com,Y,Hispanic,Other,Caucasian,CC,Greek,1,Divorced,2/18/2006,Active,,,12:35.0,952,123,,Writer,INTERNET,n,,Boyer,h,,00:00.0,,institute,,Suite 419,,,,273565,,,,DVM,Christopher Osborne,father,,18031760.0,2478,2255,1,,3724.0,avoid,94199.0,,Y,,,,town,,,,N,,,,149.0,,human,,N,9/12/2015,,,00:00.0,4/30/1972,,00:00.0,,,Y,,,00:00.0,,9/26/1960,,,7.0,2.0,5.0,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7718,12434,Gregory,Horton,d,PhD,F,00:00.0,371 Michelle Manor,Suite 455,North Christian,UT,33434,2102627,629-312-9162x3038,797.751.8836x278,329-913-7267,Phone,mariamitchell@example.net,N,African American,CC,Hispanic,Other,german,1,Married,5/7/2000,Active,,,12:35.0,1662,145,,Electrician,advertisement,n,Francisco,Ward,,MD,00:00.0,95920370.0,Other,,Apt. 971,,,,941943,Heather,,h,,,institute,001-759-368-2039,84360302.0,2302,2397,1,5.0,,,55116.0,,N,,+1-423-791-2604x6333,Y,,,Y,,N,,,00:00.0,151.0,Lori Patterson,leader,Democrat process staff debate air.,,11/4/1968,3/4/1960,Y,00:00.0,4/2/2020,Y,00:00.0,,,,,,00:00.0,,6/23/2014,,lisa42@example.org,1.0,,,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7720,12471,Natalie,Rivera,r,DDS,F,00:00.0,68552 Samuel Plaza Suite 462,Suite 635,Andreaburgh,PA,50486,231194,280-890-8830x54612,982-587-3092x606,(865)695-1616x20720,Phone,spearsmatthew@example.org,N,African American,AA,African American,CC,French,1,Divorced,,Inactive,,,12:35.0,1807,125,N,Data Scientist,Friend,n,,Carter,n,DDS,00:00.0,32637323.0,institute,,Suite 645,East Linda,MS,89949.0,969931,Kimberly,Martinez,,,Mr. Frank Nelson,Other,717.668.7527,45310810.0,2370,2329,1,10.0,2638.0,,,,Y,Y,512-839-6858x535,N,trip,,Y,,,Y,,00:00.0,157.0,Rhonda Johnson,strong,Protect student international behavior believe feel.,Y,4/11/1997,3/31/1996,Y,,4/3/2003,,00:00.0,,,,,,00:00.0,,6/20/1981,,rtaylor@example.net,10.0,10.0,3.0,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7721,12401,Brian,Martinez,B,MD,F,00:00.0,302 Owen Island Apt. 288,Apt. 645,Pattersonton,RI,90166,305519,001-682-311-7218,(584)466-5890x26507,+1-372-565-1435x370,Phone,sararasmussen@example.org,N,Caucasian,HP,Other,HP,English,1,Single,7/24/1996,Active,,,12:35.0,1385,126,,Software Developer,advertisement,n,,,,DVM,00:00.0,78475585.0,Other,68763 Thompson Knolls Apt. 923,,,PW,90305.0,324780,David,Gallegos,t,MD,,institute,,89665022.0,2402,2391,1,,4013.0,,,,,,,N,,,,,N,N,N,,154.0,,system,Rise prove professional by clear couple.,N,,,Y,00:00.0,9/3/1981,N,,,,,,,00:00.0,,1/24/1996,,,4.0,,,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7722,12422,Jeanette,Mcintyre,m,MD,M,00:00.0,4545 Hunter Springs,Suite 281,Lake Anthony,GA,72838,2211876,+1-483-334-0621x868,001-645-559-4768x69435,478.874.2289x93208,Mail,casey85@example.net,N,African American,AS,Hispanic,AS,French,1,Divorced,4/4/2007,Active,,,12:35.0,23,111,,Chef,Friend,n,,,,MD,00:00.0,,mother,,,,,,639867,,,C,,Matthew Robinson,Other,+1-917-463-3205x373,,2484,2423,1,,,quickly,,,,Y,+1-369-230-0061x6164,,,Y,,N,,N,,00:00.0,,Carmen Williams,,,N,,,,00:00.0,4/23/1965,,00:00.0,,,N,,,00:00.0,,9/5/1961,,,2.0,7.0,,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7723,12419,David,Fleming,P,MD,M,00:00.0,4269 Karen Crescent,Suite 820,Scottburgh,MT,8782,1430995,871.689.8778,+1-994-928-6236x6535,(774)541-7809,Mail,holly48@example.org,Y,Hispanic,AS,African American,AS,Hindi,1,Divorced,,Inactive,,,12:35.0,141,135,N,Electrician,Other,n,,Sanders,I,IV,00:00.0,,Friend,042 Munoz Mountain,Suite 784,West Jamesfort,,,311645,,Carter,V,,Mr. Paul Hernandez,Other,3988230185,,2519,2256,1,7.0,,,,,,,,Y,doctor,,,,,,Y,00:00.0,,Bradley Ross,,,N,12/14/2018,9/1/2015,,,4/25/1971,Y,,,,N,,,00:00.0,,,,,6.0,,,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7725,12509,James,Potts,n,DDS,M,00:00.0,9660 Arroyo Brooks,Apt. 635,South Johnchester,TX,47871,1144625,(488)213-0929x95520,(535)468-6859,(777)770-6908,Phone,brianfaulkner@example.org,Y,Hispanic,Other,Caucasian,HP,german,1,Married,,Active,,,12:35.0,943,119,N,Mechanical Engineer,advertisement,n,Brenda,,,DVM,00:00.0,,Other,76727 Cherry Motorway Apt. 996,,,KY,17656.0,596481,James,,B,,,father,753-262-3145,14524915.0,2257,2234,1,9.0,,let,,,Y,,,,sense,,,,N,,N,00:00.0,165.0,,scientist,Time lot involve.,N,,,,,5/9/2021,N,,,,Y,Y,,00:00.0,,,,brian50@example.net,10.0,4.0,10.0,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7726,12520,Richard,Mccormick,D,III,F,00:00.0,5021 Benitez Crossing,Suite 660,Port Teresafort,NJ,40342,794333,959-496-6986x828,(406)740-3875x841,9592353444,Mail,thomas13@example.com,Y,African American,HP,Hispanic,HP,german,1,Married,2/16/1968,Inactive,,,12:35.0,327,148,Y,Writer,hospital staff,n,,Robinson,,MD,00:00.0,,institute,6463 John Ville,Apt. 450,Carlsonside,AK,,172113,Monica,,,,John Johnson,institute,882-301-7227x0193,,2530,2522,1,,,,83358.0,,,,,,myself,,,Y,Y,,,,157.0,Andrew Fisher,own,Understand yourself but none take today.,,,,,,6/29/1994,N,00:00.0,,,Y,Y,,00:00.0,,,,,9.0,4.0,4.0,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7727,12419,Robert,House,P,DDS,F,00:00.0,9015 Taylor Cliff Apt. 643,Apt. 611,New Danielmouth,CA,98181,2127642,263-792-5029x744,001-530-720-1490x4474,515.864.1549,Mail,baxterjennifer@example.com,N,Caucasian,AS,Caucasian,Other,Hindi,1,Divorced,,Inactive,,,12:35.0,944,119,,Graphic Designer,Other,n,,,f,,00:00.0,,father,69104 Morgan Center,,New Christineport,,96389.0,290258,Devin,,,,,institute,,82477394.0,2403,2357,1,,,,,,,,+1-924-379-6435x56004,N,open,,Y,Y,,Y,N,,,Mark Black,under,,N,,4/15/2014,,,7/28/1971,N,00:00.0,,,,,,00:00.0,,,,,9.0,7.0,6.0,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7729,12484,Cameron,Carter,D,DDS,F,00:00.0,7988 Griffith Viaduct Apt. 216,Suite 975,Lake Melissastad,PR,45229,1369444,881-931-6811x22294,+1-771-736-2003x93274,001-872-677-3469x06577,Phone,robert80@example.net,N,Hispanic,AA,Caucasian,Other,French,1,Married,9/5/2021,Active,,,12:35.0,1835,144,Y,Writer,Other,n,Karen,,,,00:00.0,97631285.0,mother,5028 Collins Common Suite 065,Apt. 147,,,57109.0,426333,James,Reyes,,,Melanie Murillo,mother,,61954661.0,2457,2531,1,,,place,,,,Y,,,physical,,,,,,,,,,agreement,Somebody degree you rock clear establish.,Y,,6/9/1995,N,,10/7/2007,Y,00:00.0,,,Y,,,00:00.0,,10/9/1983,,,,1.0,2.0,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7731,12465,Jacob,Bryant,x,DDS,F,00:00.0,43085 Vega Loop Apt. 721,Suite 998,Cooperborough,KY,84483,1771354,(682)705-3866x8960,(399)563-2518x855,666-628-8876x76288,Email,shelly61@example.com,Y,Other,HP,Other,Other,French,1,Single,1/10/1985,Inactive,,,12:35.0,1969,125,N,Data Scientist,advertisement,n,Elaine,,,PhD,00:00.0,84595156.0,mother,,Apt. 069,,AR,89177.0,755118,Arthur,,T,,Vicki Hernandez,Other,+1-513-282-2513x57508,19112208.0,2357,2278,1,,4760.0,,71993.0,,Y,,,N,if,Y,Y,Y,,,Y,00:00.0,,,,,N,11/24/1960,,,,7/31/2011,,00:00.0,,,,N,,00:00.0,,4/1/1975,,steinjulie@example.net,,5.0,,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7732,12442,Shaun,Baxter,T,Jr.,M,00:00.0,18680 Hendrix Landing Suite 401,Apt. 883,Port Kathryntown,PA,33017,283521,476.832.7117,794-502-6049,001-250-427-0782x1813,Phone,nataliehernandez@example.com,N,Hispanic,AA,Asian,CC,german,1,Divorced,9/3/1959,Active,,,12:35.0,1821,104,Y,Software Developer,hospital staff,n,Alex,Davidson,,,00:00.0,,Friend,097 Thomas Locks Suite 246,Suite 079,,,2324.0,67968,,,O,Jr.,,institute,238.382.0561x655,,2469,2411,1,,,,,,,Y,-5727,,force,,,,,,,00:00.0,148.0,Ruben Mora,know,Gun former skin she key idea building.,Y,,11/26/1950,Y,00:00.0,4/27/2016,Y,00:00.0,,,N,,,00:00.0,,,,,1.0,,,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7733,12497,Phillip,Martin,W,III,F,00:00.0,4085 Ball Corners Apt. 168,Suite 637,South Joannebury,MI,22172,203165,+1-746-277-0064x8395,001-791-310-0748x46327,+1-228-386-2778x02877,Email,martinezmichael@example.com,Y,Caucasian,AA,Hispanic,AS,French,1,Divorced,,Active,,,12:35.0,491,136,N,Electrician,Other,n,Jerry,,,Jr.,00:00.0,75533703.0,Friend,,Apt. 914,Lake Karen,PW,38116.0,884847,Lisa,,,MD,Stacy Chan,Friend,,,2435,2310,1,1.0,4718.0,camera,44597.0,,,Y,,,,N,,,,Y,,,,Theresa Gould,,Reality month history group into long but decade.,,6/11/1995,1/22/1992,,00:00.0,9/8/2015,Y,,,,Y,,,00:00.0,,,,,,,9.0,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7734,12400,Brooke,Vance,y,MD,F,00:00.0,350 Middleton Highway Suite 033,Suite 432,East Jennifer,WA,11742,833757,637.642.7023,6287244333,253-843-2404,Phone,rbartlett@example.com,Y,Caucasian,Other,Other,AA,german,1,Single,,Inactive,,,12:35.0,547,134,,Writer,Friend,n,,Hanson,,PhD,00:00.0,37122678.0,institute,638 Hutchinson Courts Suite 912,Suite 528,South Cindybury,,,690784,,Lewis,X,DDS,,Other,,,2533,2513,1,9.0,4307.0,,,,,N,,N,,N,,,N,,Y,,,,sense,Say quickly drop glass.,Y,6/22/2000,,Y,00:00.0,3/27/1991,,,,,,,,00:00.0,,,,jessica11@example.com,8.0,4.0,,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7736,12394,Mitchell,Roman,v,Jr.,F,00:00.0,5428 Shannon Fall Apt. 121,Suite 935,Kathrynmouth,OH,83596,1617418,(897)585-3894x01815,(409)331-7017x24791,001-769-661-6119x91363,Mail,herringlindsey@example.net,N,Hispanic,AS,Other,HP,Greek,1,Divorced,,Active,,,12:35.0,1998,101,,Graphic Designer,Other,n,,,,III,00:00.0,42032034.0,mother,,Suite 785,Port Jill,GA,,567117,Kimberly,Glenn,w,,Leslie Flores,mother,,12319537.0,2383,2524,1,6.0,,want,,,N,Y,(408)339-6938,Y,east,,,Y,,,,00:00.0,150.0,,,Information leader marriage exactly cover game.,Y,,,,00:00.0,5/18/1981,,,,,N,N,,00:00.0,,9/30/1999,,,,,,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7739,12451,Cassandra,Tapia,T,III,F,00:00.0,1681 Luke Valleys Apt. 440,Suite 185,North Coreyview,DE,28856,905365,001-453-453-1999x4703,812-799-3229x58624,+1-644-687-2850x741,Phone,wagnerlisa@example.net,N,African American,CC,Other,HP,French,1,Single,11/17/1999,Inactive,,,12:35.0,503,128,,Marketing Manager,hospital staff,n,Lisa,Steele,,Jr.,00:00.0,,mother,,,Lopezburgh,NV,88617.0,1136716,Billy,Hale,,DDS,,father,(901)258-0289,85099395.0,2529,2353,1,10.0,3894.0,,77049.0,,,Y,-2663,Y,letter,,Y,,,,,,,,,,N,5/14/2015,10/19/1980,N,,9/16/1986,N,00:00.0,,,,Y,,00:00.0,,,,bjohnson@example.org,8.0,2.0,,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7740,12378,Melanie,Everett,P,II,F,00:00.0,11228 Price Ways,Suite 264,North Tammy,DC,69794,1225418,215-896-3378x534,424-593-7036,(955)401-7481,Mail,saunderscindy@example.net,Y,Asian,CC,Other,HP,Greek,1,Married,6/29/2009,Inactive,,,12:35.0,542,126,Y,Graphic Designer,hospital staff,n,,Hines,,Jr.,00:00.0,,mother,,Suite 775,South Kimberly,,78902.0,1049735,,,z,,,mother,,,2516,2517,1,,3654.0,front,86831.0,,,,,Y,,N,Y,,N,,Y,,142.0,Dennis Johnson,,Point low beautiful maintain every.,,,,,,11/29/1963,,00:00.0,,,Y,N,,00:00.0,,,,,3.0,10.0,1.0,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7743,12501,Angela,Smith,y,DDS,M,00:00.0,81315 Schultz Fields,Apt. 477,Andreaview,DE,27633,1138657,347.280.1318x437,(480)373-2165x44623,388-577-7390,Mail,williamswillie@example.net,N,Hispanic,Other,Asian,CC,german,1,Married,9/11/1959,Inactive,,,12:35.0,747,119,,Electrician,Other,n,,,,,00:00.0,18160119.0,Friend,633 Timothy Hills,,,,,685410,James,Anderson,g,,,Friend,405.353.0776,,2379,2322,1,,,,,,N,Y,680.392.3265x2562,,black,Y,,,N,,,00:00.0,160.0,David Payne,green,,,7/20/1991,10/1/1961,,00:00.0,12/12/1963,,,,,N,Y,,00:00.0,,,,,,,,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7744,12495,Paul,Jones,B,DDS,M,00:00.0,264 Theresa Mountains,Suite 085,Vaughnshire,RI,55214,1223249,841-748-7817x201,917-264-2730x565,001-703-669-0309x2254,Phone,andreacarter@example.org,N,Asian,AA,Other,AS,Greek,1,Divorced,,Inactive,,,12:35.0,1803,109,,Mechanical Engineer,Other,n,Christopher,Clark,,,00:00.0,62601176.0,institute,,,Benjaminhaven,,,309561,,,,DVM,,institute,,,2235,2251,1,,,force,,,,N,,N,hard,Y,,N,,N,,,148.0,Adam Arias,force,Serious fact present authority.,,5/17/1989,4/30/1981,Y,00:00.0,6/10/1951,,,,,N,Y,,00:00.0,,1/8/2003,,,,,1.0,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7749,12418,Ashley,Robinson,g,MD,M,00:00.0,4849 Chelsea Falls,Suite 080,Haneyhaven,UT,87080,156196,912.975.4915,457.327.9053,001-398-513-3643,Email,jordanjohn@example.com,N,Asian,HP,Asian,AS,Hindi,1,Married,3/23/2008,Inactive,,,12:35.0,179,124,,Electrician,Other,n,,Alvarez,,DDS,00:00.0,,Friend,,Suite 180,Murphychester,,21932.0,1134005,Pamela,,,DDS,,mother,,38553848.0,2368,2416,1,10.0,,sure,,,,,(539)327-8416x38244,,stage,,Y,N,,Y,N,00:00.0,,Jesse Arnold DDS,argue,,,5/8/1979,1/11/1988,,00:00.0,2/2/1987,,00:00.0,,,,Y,,00:00.0,,7/6/2018,,,6.0,5.0,4.0,,,N,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7751,12401,Jessica,Ward,U,MD,M,00:00.0,0438 Garcia Hills Apt. 567,Apt. 816,Watkinston,NM,40234,358758,579-345-3948,(368)488-2471,001-842-646-3342,Email,emilylamb@example.net,Y,African American,AA,Asian,CC,English,1,Single,11/22/1966,Inactive,,,12:35.0,1254,150,N,Nurse,Friend,n,Danielle,,,,00:00.0,65760172.0,institute,46776 Steven Passage,,Ericmouth,SC,53149.0,763283,,,E,Jr.,Stephanie Diaz,Other,001-894-507-4287,,2280,2282,1,3.0,,Mrs,95034.0,,,N,,,site,,Y,,N,,Y,,159.0,Ronald Manning,past,Most tax defense take.,,10/7/1998,5/30/1996,Y,00:00.0,3/3/1970,Y,,,,N,,,00:00.0,,,,ginawood@example.org,3.0,10.0,,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7752,12451,Charles,Hunter,u,Jr.,F,00:00.0,241 Benjamin Ville Suite 376,Suite 241,Saraborough,MH,54258,116110,469-870-1987x09432,+1-243-646-6848x555,229.514.9846x95188,Mail,igomez@example.net,Y,Asian,AS,Hispanic,Other,French,1,Divorced,1/18/2001,Active,,,12:35.0,653,146,,Nurse,hospital staff,n,Susan,Anderson,,,00:00.0,,father,365 Mandy Spring Apt. 832,,,WI,,357967,,,,MD,Kyle Baker,Friend,,,2277,2269,1,4.0,,,58477.0,,,Y,,,,,Y,N,N,,N,00:00.0,145.0,Kathleen Pearson,,,N,,,N,,2/6/1968,Y,00:00.0,,,,,,00:00.0,,1/27/1965,,,,,,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7754,12418,Keith,Curry,k,MD,M,00:00.0,095 Curtis Wall Suite 730,Suite 721,West Kayla,UT,5150,1217361,+1-205-742-3576x68360,001-819-976-0245x4424,428-309-1555,Mail,phillipsvincent@example.org,Y,African American,CC,Other,Other,French,1,Single,,Active,,,12:35.0,1732,121,,Chef,advertisement,n,,,,DDS,00:00.0,91598093.0,Other,,,,CA,,604379,,,,Jr.,Rhonda Holloway,father,,,2332,2380,1,,,,97950.0,,N,,,N,fire,,,,Y,,,00:00.0,165.0,,,,,,2/22/1990,N,00:00.0,8/11/1972,N,00:00.0,,,Y,N,,00:00.0,,12/10/1997,,taylormary@example.org,5.0,,9.0,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7756,12427,Ashley,Contreras,y,MD,F,00:00.0,0322 Angela Stravenue Suite 741,Apt. 407,South Crystal,PR,95653,2049353,001-313-972-6526,001-466-389-1349x156,001-286-411-8317x5532,Mail,joseph90@example.com,Y,Caucasian,AS,African American,AA,german,1,Married,,Active,,,12:35.0,76,131,,Graphic Designer,hospital staff,n,,,,,00:00.0,85977119.0,mother,,Suite 107,,WI,,1014610,Rodney,Woods,c,,,mother,,35301223.0,2423,2329,1,8.0,2305.0,industry,57699.0,,,,5982333543,N,,Y,Y,Y,,,Y,,,Donald Thomas,,Career interest skin hear avoid recognize a what.,Y,7/18/2003,11/21/1960,,,11/7/1993,N,00:00.0,,,,,,00:00.0,,,,,,7.0,1.0,,,Y,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7757,12456,John,Hatfield,I,DDS,F,00:00.0,46956 Hamilton Crossroad Suite 909,Suite 791,Lake Robertfort,WY,3758,252119,533-936-1285,+1-248-361-6971x5573,974.240.1508x5162,Email,lisataylor@example.org,Y,African American,HP,Other,Other,german,1,Married,,Active,,,12:35.0,1557,132,N,Marketing Manager,Other,n,Christopher,,x,II,00:00.0,69787787.0,mother,7735 Raymond Vista Suite 296,,North Kenneth,,3999.0,890954,,Henry,,,,Friend,,84880870.0,2341,2490,1,,1806.0,unit,,,,Y,395-981-4277x2062,N,,,,N,N,,,,,,,Keep eye benefit affect.,N,,,Y,,4/15/2019,Y,,,,,N,,00:00.0,,,,,1.0,3.0,10.0,,,,00:00.0,00:00.0
1001,HC_INSIGHT++,2001,7759,12459,Sean,Ward,h,DDS,F,00:00.0,617 Shannon Shore,Suite 375,East Ashleyhaven,NM,75362,1088298,001-534-491-3370x50988,394.693.3307x59750,434.532.2548,Phone,kim07@example.org,N,Caucasian,Other,Hispanic,AS,Hindi,1,Married,,Active,,,12:35.0,98,139,N,Mechanical Engineer,INTERNET,n,,Hurst,x,,00:00.0,14731464.0,mother,04255 Megan Estate,,Carolynberg,RI,,1173550,,Clayton,R,,Katie Thomas,father,,50724748.0,2323,2419,1,7.0,1258.0,about,,,,N,,,,,Y,,,,,,160.0,John Robertson,,,N,,1/29/2006,N,00:00.0,2/3/2020,,00:00.0,,,Y,,,00:00.0,,5/15/1978,,sarahkim@example.org,9.0,4.0,1.0,,,,00:00.0,00:00.0
